"Provider ID","Hospital Name","Address 1","Address 2","Address 3","City","State","ZIP Code","County Name","Phone Number","Measure","Rate"
241323,MADELIA COMMUNITY HOSPITAL,121 DREW AVENUE SOUTHEAST,,,MADELIA,MN,56062,WATONWAN,5076423255,Immunization for pneumonia,Too few cases
241325,CHIPPEWA COUNTY HOSPITAL,824 NORTH 11TH STREET,,,MONTEVIDEO,MN,56265,CHIPPEWA,3202698878,Immunization for pneumonia,Not Available
241326,CENTRACARE HEALTH SYSTEM - LONG PRAIRIE,20 NINTH STREET SOUTHEAST,,,LONG PRAIRIE,MN,56347,TODD,3207327210,Immunization for pneumonia,59
241327,SLEEPY EYE MUNICIPAL HOSPITAL,400 FOURTH AVENUE NORTHWEST,,,SLEEPY EYE,MN,56085,BROWN,5077943571,Immunization for pneumonia,84
241328,SANFORD BAGLEY MEDICAL CENTER,203 4TH STREET NORTHWEST,,,BAGLEY,MN,56621,CLEARWATER,2186946501,Immunization for pneumonia,72
241329,LAKEWOOD HEALTH SYSTEM,49725 COUNTY ROAD 83,,,STAPLES,MN,56479,TODD,2188941515,Immunization for pneumonia,45
241330,CENTRACARE HEALTH SYSTEM - MELROSE HOSPITAL,525 WEST MAIN STREET,,,MELROSE,MN,56352,STEARNS,3202564231,Immunization for pneumonia,94
241331,ALBANY AREA HOSPITAL,300 THIRD AVENUE,,,ALBANY,MN,56307,STEARNS,3208452121,Immunization for pneumonia,Not Available
241332,WINDOM AREA HOSPITAL,2150 HOSPITAL DRIVE PO BOX 339,,,WINDOM,MN,56101,COTTONWOOD,5078312400,Immunization for pneumonia,77
241333,MAYO CLINIC HEALTH SYSTEM - ST JAMES,1101 MOULTON AND PARSONS DRIVE,,,ST JAMES,MN,56081,WATONWAN,5073753261,Immunization for pneumonia,94
241334,RIVER'S EDGE HOSPITAL & CLINIC,1900 NORTH SUNRISE DRIVE,,,ST PETER,MN,56082,NICOLLET,5079312200,Immunization for pneumonia,87
241335,ST ELIZABETH MEDICAL CENTER,1200 GRANT BLVD W,,,WABASHA,MN,55981,WABASHA,6515654531,Immunization for pneumonia,98
241336,KITTSON MEMORIAL HOSPITAL,1010 SOUTH BIRCH,,,HALLOCK,MN,56728,KITTSON,2188433612,Immunization for pneumonia,Not Available
241337,NORTH VALLEY HEALTH CENTER,109 SOUTH MINNESOTA STREET,,,WARREN,MN,56762,MARSHALL,2187454211,Immunization for pneumonia,Not Available
241338,MAYO CLINIC HEALTH SYSTEM - LAKE CITY,500 WEST GRANT STREET,,,LAKE CITY,MN,55041,WABASHA,6513453321,Immunization for pneumonia,94
241339,HENDRICKS COMMUNITY HOSPITAL,503 E LINCOLN STREET,,,HENDRICKS,MN,56136,LINCOLN,5072753134,Immunization for pneumonia,43
241340,ESSENTIA HEALTH NORTHERN PINES MEDICAL CENTER,5211 HIGHWAY 110,,,AURORA,MN,55705,SAINT LOUIS,2182292211,Immunization for pneumonia,Not Available
241341,APPLETON MUNICIPAL HOSPITAL,30 SOUTH BEHL STREET,,,APPLETON,MN,56208,SWIFT,3202892422,Immunization for pneumonia,62
241342,ORTONVILLE AREA HEALTH SERVICES,450 EASTVOLD AVE,,,ORTONVILLE,MN,56278,BIG STONE,3208392502,Immunization for pneumonia,85
241343,MUNICIPAL HOSPITAL AND GRANITE MANOR,345 TENTH AVENUE,,,GRANITE FALLS,MN,56241,YELLOW MEDICINE,3205643111,Immunization for pneumonia,76
241344,LIFECARE MEDICAL CENTER,715 DELMORE DRIVE,,,ROSEAU,MN,56751,ROSEAU,2184632500,Immunization for pneumonia,91
241345,MAYO CLINIC HEALTH SYSTEM - WASECA,501 NORTH STATE STREET,,,WASECA,MN,56093,WASECA,5078351210,Immunization for pneumonia,97
241346,MAYO CLINIC HEALTH SYSTEM - CANNON FALLS,1116 WEST MILL STREET,,,CANNON FALLS,MN,55009,GOODHUE,5072634221,Immunization for pneumonia,94
241347,SANFORD CANBY MEDICAL CENTER,112 ST OLAF AVENUE SOUTH,,,CANBY,MN,56220,YELLOW MEDICINE,5072237277,Immunization for pneumonia,91
241348,TYLER HEALTHCARE CENTER,240 WILLOW STREET,,,TYLER,MN,56178,LINCOLN,5072475521,Immunization for pneumonia,62
241349,PAYNESVILLE AREA HOSPITAL,200 1ST STREET WEST,,,PAYNESVILLE,MN,56362,STEARNS,3202433767,Immunization for pneumonia,75
241350,MERCY HOSPITAL,710 KENWOOD AVENUE SOUTH,,,MOOSE LAKE,MN,55767,CARLTON,2184854481,Immunization for pneumonia,96
241351,REDWOOD AREA HOSPITAL,100 FALLWOOD ROAD,,,REDWOOD FALLS,MN,56283,REDWOOD,5076374511,Immunization for pneumonia,91
241352,MAYO CLINIC HEALTH SYSTEM - SPRINGFIELD,625 NORTH JACKSON STREET,,,SPRINGFIELD,MN,56087,BROWN,5077236201,Immunization for pneumonia,92
241353,CUYUNA REGIONAL MEDICAL CENTER,320 EAST MAIN STREET,,,CROSBY,MN,56441,CROW WING,2185467000,Immunization for pneumonia,57
241354,TRI COUNTY HOSPITAL,415 JEFFERSON STREET NORTH,,,WADENA,MN,56482,WADENA,2186313510,Immunization for pneumonia,99
241355,GLENCOE REGIONAL HEALTH SERVICES,1805 HENNEPIN AVENUE NORTH,,,GLENCOE,MN,55336,MCLEOD,3208643121,Immunization for pneumonia,81
241356,MILLE LACS HEALTH SYSTEM,200 NORTH ELM STREET,,,ONAMIA,MN,56359,MILLE LACS,3205328020,Immunization for pneumonia,48
241357,ESSENTIA HEALTH FOSSTON,900 HILLIGOSS BOULEVARD SE,,,FOSSTON,MN,56542,POLK,2184351133,Immunization for pneumonia,Not Available
241359,AVERA MARSHALL REGIONAL MEDICAL CTR,300 SOUTH BRUCE STREET,,,MARSHALL,MN,56258,LYON,5075379661,Immunization for pneumonia,86
241360,DEER RIVER HEALTHCARE CENTER,115 10TH AVENUE NORTHEAST,,,DEER RIVER,MN,56636,ITASCA,2182462900,Immunization for pneumonia,79
241361,MAYO CLINIC HEALTH SYSTEM - NEW PRAGUE,301 2ND STREET NORTHEAST,,,NEW PRAGUE,MN,56071,SCOTT,9527588101,Immunization for pneumonia,69
241362,NEW RIVER MEDICAL CENTER,1013 HART BOULEVARD,,,MONTICELLO,MN,55362,WRIGHT,7632712211,Immunization for pneumonia,57
241363,STEVENS COMMUNITY MEDICAL CENTER,400 EAST FIRST STREET PO BOX 660,,,MORRIS,MN,56267,STEVENS,3205891313,Immunization for pneumonia,56
241364,COMMUNITY MEMORIAL HOSPITAL,512 SKYLINE BOULEVARD,,,CLOQUET,MN,55720,CARLTON,2188794641,Immunization for pneumonia,86
241365,SWIFT COUNTY BENSON HOSPITAL,1815 WISCONSIN AVENUE,,,BENSON,MN,56215,SWIFT,3208434232,Immunization for pneumonia,88
241366,MEEKER MEMORIAL HOSPITAL,612 SOUTH SIBLEY AVENUE,,,LITCHFIELD,MN,55355,MEEKER,3206933242,Immunization for pneumonia,91
241367,FIRSTLIGHT HEALTH SYSTEM,301 SOUTH HIGHWAY 65,,,MORA,MN,55051,KANABEC,3202253315,Immunization for pneumonia,86
241368,ST MICHAELS HOSPITAL & NURSING HOME,425 NORTH ELM STREET,,,SAUK CENTRE,MN,56378,STEARNS,3203522221,Immunization for pneumonia,91
241369,UNITED HOSPITAL DISTRICT,515 SOUTH MOORE STREET PO BOX 160,,,BLUE EARTH,MN,56013,FARIBAULT,5075263273,Immunization for pneumonia,83
241370,ST GABRIELS HOSPITAL,815 SOUTHEAST SECOND STREET,,,LITTLE FALLS,MN,56345,MORRISON,3206325441,Immunization for pneumonia,89
241371,SANFORD LUVERNE MEDICAL CENTER,1600 NORTH KNISS AVENUE P O BOX 1019,,,LUVERNE,MN,56156,ROCK,5072832321,Immunization for pneumonia,94
241372,MADISON HOSPITAL,820 THIRD AVENUE,,,MADISON,MN,56256,LAC QUI PARLE,3205987536,Immunization for pneumonia,Not Available
241373,PERHAM HEALTH,1000 CONEY STREET WEST,,,PERHAM,MN,56573,OTTER TAIL,2183474500,Immunization for pneumonia,80
241374,PIPESTONE COUNTY  MEDICAL CENTER ASHTON CC,916 4TH AVENUE SOUTHWEST,,,PIPESTONE,MN,56164,PIPESTONE,5078255811,Immunization for pneumonia,84
241375,MINNESOTA VALLEY HEALTH CENTER  INC,621 SOUTH FOURTH STREET,,,LE SUEUR,MN,56058,LE SUEUR,5076653375,Immunization for pneumonia,79
241376,GLACIAL RIDGE HOSPITAL,10 4TH AVENUE SOUTHEAST,,,GLENWOOD,MN,56334,POPE,3206342208,Immunization for pneumonia,80
241377,ST FRANCIS HEALTHCARE CAMPUS,2400 ST FRANCIS DRIVE,,,BRECKENRIDGE,MN,56520,WILKIN,2186433000,Immunization for pneumonia,95
241378,NEW ULM MEDICAL CENTER,1324 FIFTH NORTH STREET,,,NEW ULM,MN,56073,BROWN,5072331000,Immunization for pneumonia,87
241379,PRAIRIE RIDGE HOSPITAL AND HEALTH SERVICES,930 FIRST STREET NORTHEAST,,,ELBOW LAKE,MN,56531,GRANT,2186854461,Immunization for pneumonia,Not Available
241380,ST JOSEPHS AREA  HEALTH SERVICES,600 PLEASANT AVENUE,,,PARK RAPIDS,MN,56470,HUBBARD,2187323311,Immunization for pneumonia,94
241381,SANFORD MEDICAL CENTER THIEF RIVER FALLS,120 LABREE AVENUE SOUTH,,,THIEF RIVER FALLS,MN,56701,PENNINGTON,2186814240,Immunization for pneumonia,87
243302,CHILDREN'S HOSPITALS & CLINICS OF MN,2525 CHICAGO AVENUE SOUTH,,,MINNEAPOLIS,MN,55404,HENNEPIN,6128136112,Immunization for pneumonia,Not Available
250001,UNIVERSITY OF MISSISSIPPI MED CENTER,2500 N STATE ST,,,JACKSON,MS,39216,HINDS,6019844100,Immunization for pneumonia,86
250002,TISHOMINGO HEALTH SERVICES INC,1777 CURTIS DRIVE,,,IUKA,MS,38852,TISHOMINGO,6624236051,Immunization for pneumonia,87
250004,NORTH MISSISSIPPI MEDICAL CENTER,830 S GLOSTER,,,TUPELO,MS,38801,LEE,6623777176,Immunization for pneumonia,97
250006,BAPTIST MEMORIAL HOSPITAL UNION COUNTY,200 HWY 30 WEST,,,NEW ALBANY,MS,38652,UNION,6625387631,Immunization for pneumonia,93
250007,BILOXI REGIONAL MEDICAL CENTER,PO BOX 128/150 REYNOIR STREET,,,BILOXI,MS,39533,HARRISON,2284361104,Immunization for pneumonia,94
250009,MAGNOLIA REGIONAL HEALTH CENTER,611 ALCORN DRIVE,,,CORINTH,MS,38834,ALCORN,6622937660,Immunization for pneumonia,95
250010,TIPPAH COUNTY HOSPITAL,1005 HWY 15 N,,,RIPLEY,MS,38663,TIPPAH,6628379221,Immunization for pneumonia,92
250012,ALLIANCE HEALTHCARE SYSTEM,1430 HIGHWAY 4 EAST / P O BOX 6000,,,HOLLY SPRINGS,MS,38635,MARSHALL,6622521212,Immunization for pneumonia,59
250015,GRENADA LAKE MEDICAL CENTER,960 AVENT DRIVE,,,GRENADA,MS,38901,GRENADA,6622277000,Immunization for pneumonia,90
250017,TRACE REGIONAL HOSP AND SWING BED,1004 EAST MADISON STREET,,,HOUSTON,MS,38851,CHICKASAW,6624561000,Immunization for pneumonia,69
250019,MEMORIAL HOSPITAL AT GULFPORT,4500 13TH ST-P O BOX 1810,,,GULFPORT,MS,39502,HARRISON,2288674000,Immunization for pneumonia,95
250020,WEBSTER GENERAL HOSPITAL/SWING BED,70 MEDICAL PLAZA,,,EUPORA,MS,39744,WEBSTER,6622586221,Immunization for pneumonia,99
250025,GILMORE MEMORIAL HOSPITAL,1105 EARL FRYE BLVD,,,AMORY,MS,38821,MONROE,6622567111,Immunization for pneumonia,96
250027,WINSTON MEDICAL CENTER & SWINGBED,562 EAST MAIN STREET,,,LOUISVILLE,MS,39339,WINSTON,6627736211,Immunization for pneumonia,87
250031,RIVER REGION HEALTH SYSTEM,2100 HWY 61 N,,,VICKSBURG,MS,39183,WARREN,6018835000,Immunization for pneumonia,95
250034,BAPTIST MEMORIAL HOSPITAL NORTH MS,2301 SOUTH LAMAR,,,OXFORD,MS,38655,LAFAYETTE,6622328100,Immunization for pneumonia,94
250036,GEORGE COUNTY HOSPITAL,859 WINTER STREET,,,LUCEDALE,MS,39452,GEORGE,6019473161,Immunization for pneumonia,85
250038,MADISON RIVER OAKS MEDICAL CENTER,161 RIVER OAKS DRIVE,,,CANTON,MS,39046,MADISON,6018555323,Immunization for pneumonia,97
250040,SINGING RIVER HOSPITAL,2809 DENNY AV,,,PASCAGOULA,MS,39581,JACKSON,2288095000,Immunization for pneumonia,82
250042,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER,1970 HOSPITAL DRIVE,,,CLARKSDALE,MS,38614,COAHOMA,6626273211,Immunization for pneumonia,63
250043,NESHOBA COUNTY GENERAL HOSPITAL,1001 HOLLAND AVENUE,,,PHILADELPHIA,MS,39350,NESHOBA,6016631200,Immunization for pneumonia,71
250044,BAPTIST MEMORIAL HOSPITAL BOONEVILLE,100 HOSPITAL DRIVE,,,BOONEVILLE,MS,38829,PRENTISS,6627205000,Immunization for pneumonia,100
250048,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,969 LAKELAND DR,,,JACKSON,MS,39216,HINDS,6012002000,Immunization for pneumonia,88
250049,BEACHAM MEMORIAL HOSPITAL,205 N CHERRY ST,,,MAGNOLIA,MS,39652,PIKE,6017832351,Immunization for pneumonia,38
250050,OCH REGIONAL MEDICAL CENTER,400 HOSPITAL ROAD,,,STARKVILLE,MS,39759,OKTIBBEHA,6623234320,Immunization for pneumonia,64
250051,KILMICHAEL HOSPITAL,301 LAMAR AVENUE,,,KILMICHAEL,MS,39747,MONTGOMERY,6622624311,Immunization for pneumonia,62
250057,KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN,P O BOX 948/427 HIGHWAY 51 NORTH,,,BROOKHAVEN,MS,39601,LINCOLN,6018336011,Immunization for pneumonia,97
250058,SOUTH CENTRAL REG MED CTR,1220 JEFFERSON ST BOX 607,,,LAUREL,MS,39440,JONES,6016494000,Immunization for pneumonia,55
250059,MONTFORT JONES MEMORIAL HOSPITAL,220 HWY 12 WEST,,,KOSCIUSKO,MS,39090,ATTALA,6622894311,Immunization for pneumonia,90
250060,JEFFERSON COUNTY HOSPITAL,809 S MAIN BOX 577,,,FAYETTE,MS,39069,JEFFERSON,6017863401,Immunization for pneumonia,0
250061,YALOBUSHA GENERAL HOSPITAL,630 SOUTH MAIN STREET,,,WATER VALLEY,MS,38965,YALOBUSHA,6624731411,Immunization for pneumonia,Not Available
250067,CLAY COUNTY MEDICAL CENTER,835 MEDICAL CENTER DR,,,WEST POINT,MS,39773,CLAY,6624952300,Immunization for pneumonia,78
250069,RUSH FOUNDATION HOSPITAL,1314 19TH AVE,,,MERIDIAN,MS,39301,LAUDERDALE,6014830011,Immunization for pneumonia,83
250072,CENTRAL MISSISSIPPI MEDICAL CENTER,1850 CHADWICK DR,,,JACKSON,MS,39204,HINDS,6013761000,Immunization for pneumonia,98
250077,WAYNE GENERAL HOSPITAL,950 MATTHEW DR,,,WAYNESBORO,MS,39367,WAYNE,6017355151,Immunization for pneumonia,78
250078,FORREST GENERAL HOSPITAL,6051 US HIGHWAY 49,,,HATTIESBURG,MS,39404,FORREST,6012887000,Immunization for pneumonia,93
250079,SHARKEY ISSAQUENA COMMUNITY HOSPITAL,47 SOUTH 4 ST,,,ROLLING FORK,MS,39159,SHARKEY,6628734395,Immunization for pneumonia,Not Available
250081,ANDERSON REGIONAL MEDICAL CENTER SOUTH CAMPUS,1102 CONSTITUTION AVENUE,,,MERIDIAN,MS,39301,LAUDERDALE,6014843590,Immunization for pneumonia,100
250082,DELTA REGIONAL MEDICAL CENTER,1400 E UNION ST,,,GREENVILLE,MS,38704,WASHINGTON,6623783783,Immunization for pneumonia,87
250084,NATCHEZ REGIONAL MEDICAL CENTER,52 SEARGENT PRENTISS DRIVE,,,NATCHEZ,MS,39120,ADAMS,6014432100,Immunization for pneumonia,85
250085,MARION GENERAL HOSPITAL,1560 SUMRALL RD,,,COLUMBIA,MS,39429,MARION,6017366303,Immunization for pneumonia,86
250093,BOLIVAR MEDICAL CENTER,HWY 8 E,,,CLEVELAND,MS,38732,BOLIVAR,6628462551,Immunization for pneumonia,99
250094,WESLEY MEDICAL CENTER,5001 W HARDY ST,,,HATTIESBURG,MS,39402,FORREST,6012688000,Immunization for pneumonia,91
250095,SOUTH SUNFLOWER COUNTY HOSPITAL,121 E BAKER ST,,,INDIANOLA,MS,38751,SUNFLOWER,6628875235,Immunization for pneumonia,43
250096,CROSSGATES RIVER OAKS HOSPITAL,350 CROSSGATES BLVD,,,BRANDON,MS,39042,RANKIN,6018252811,Immunization for pneumonia,95
250097,SOUTHWEST MS REGIONAL MEDICAL CENTER,215 MARION AV BOX 1307,,,MCCOMB,MS,39649,PIKE,6012495500,Immunization for pneumonia,79
250099,GREENWOOD LEFLORE HOSPITAL,1401 RIVER RD / PO BOX 1410,,,GREENWOOD,MS,38930,LEFLORE,6624597000,Immunization for pneumonia,97
250100,BAPTIST MEM HOSP/GOLDEN TRIANGLE INC,2520 5TH ST N,,,COLUMBUS,MS,39701,LOWNDES,6622441500,Immunization for pneumonia,94
250102,MISSISSIPPI BAPTIST MEDICAL CENTER,1225 N STATE ST,,,JACKSON,MS,39202,HINDS,6019681000,Immunization for pneumonia,80
250104,ANDERSON REGIONAL MEDICAL CENTER,2124 14 ST,,,MERIDIAN,MS,39301,LAUDERDALE,6015536000,Immunization for pneumonia,92
250117,HIGHLAND COMMUNITY  HOSPITAL,130 HIGHLAND PKWY,,,PICAYUNE,MS,39466,PEARL RIVER,6013589400,Immunization for pneumonia,95
250122,NATCHEZ COMMUNITY HOSPITAL/SWING BED,129 JEFFERSON DAVIS BLVD BOX 1203,,,NATCHEZ,MS,39120,ADAMS,6014456205,Immunization for pneumonia,91
250123,GARDEN PARK MEDICAL CENTER,15200 COMMUNITY ROAD,,,GULFPORT,MS,39501,HARRISON,6018644210,Immunization for pneumonia,87
250124,MAGEE GENERAL HOSPITAL,300 3RD AVE SE,,,MAGEE,MS,39111,SIMPSON,6018495070,Immunization for pneumonia,88
250126,NORTH OAK REGIONAL MEDICAL CENTER,401 GETWELL DR,,,SENATOBIA,MS,38668,TATE,6625623100,Immunization for pneumonia,82
250128,TRI LAKES MEDICAL CENTER,303 MEDICAL CENTER DRIVE,,,BATESVILLE,MS,38606,PANOLA,6625635611,Immunization for pneumonia,57
250134,WHITFIELD MEDICAL SURGICAL HOSPITAL,3550 HWY 468 W BLDG 60,,,WHITFIELD,MS,39193,RANKIN,6013518400,Immunization for pneumonia,68
250136,WOMAN'S HOSPITAL AT RIVER OAKS,1026 NORTH FLOWOOD DRIVE,,,JACKSON,MS,39232,HINDS,6019361000,Immunization for pneumonia,Too few cases
250141,BAPTIST MEMORIAL HOSPITAL DESOTO,7601 SOUTHCREST DR,,,SOUTHAVEN,MS,38671,DESOTO,6627724000,Immunization for pneumonia,95
250151,ALLIANCE HEALTH CENTER,5000 HIGHWAY 39 NORTH,,,MERIDIAN,MS,39301,LAUDERDALE,6014836211,Immunization for pneumonia,Too few cases
250162,HANCOCK MEDICAL CENTER,149 DRINKWATER BLVD,,,BAY SAINT LOUIS,MS,39521,HANCOCK,2284678600,Immunization for pneumonia,92
250163,PATIENTS CHOICE MEDICAL CENTER,347 MAGNOLIA DRIVE,,,RALEIGH,MS,39153,SMITH,6017829998,Immunization for pneumonia,0
251300,LACKEY MEMORIAL HOSPITAL,330 N BROAD STREET,,,FOREST,MS,39074,SCOTT,6014694151,Immunization for pneumonia,100
251303,STONE COUNTY HOSPITAL,1434 EAST CENTRAL AVENUE,,,WIGGINS,MS,39577,STONE,6019286600,Immunization for pneumonia,Not Available
251305,LAWRENCE COUNTY HOSPITAL CAH,1065 EAST BROAD ST,,,MONTICELLO,MS,39654,LAWRENCE,6015874051,Immunization for pneumonia,Not Available
251308,PONTOTOC HEALTH SERVICE CAH,176 SOUTH MAIN STREET,,,PONTOTOC,MS,38863,PONTOTOC,6624895510,Immunization for pneumonia,100
251309,FIELD MEMORIAL COMMUNITY HOSPITAL,270 WEST MAIN STREET P O BOX 639,,,CENTREVILLE,MS,39631,WILKINSON,6016455221,Immunization for pneumonia,Not Available
251311,PATIENT'S CHOICE MEDICAL CENTER OF HUMPHREYS,500 CCC ROAD,,,BELZONI,MS,39038,HUMPHREYS,6622473831,Immunization for pneumonia,Not Available
251312,TYLER HOLMES MEMORIAL HOSPITAL CAH,409 TYLER HOLMES DRIVE,,,WINONA,MS,38967,MONTGOMERY,6622834114,Immunization for pneumonia,Not Available
251313,KINGS DAUGHTERS HOSPITAL CAH,823 GRAND AVENUE,,,YAZOO CITY,MS,39194,YAZOO,6627462261,Immunization for pneumonia,Not Available
251315,BAPTIST MEDICAL CENTER-LEAKE,310 ELLIS STREET,,,CARTHAGE,MS,39051,LEAKE,6012671454,Immunization for pneumonia,Not Available
251316,H C WATKINS MEMORIAL HOSPITAL INC,605 SOUTH ARCHUSA AVENUE,,,QUITMAN,MS,39355,CLARKE,6017766925,Immunization for pneumonia,Not Available
251317,SIMPSON GENERAL HOSPITAL CAH,1842 SIMPSON HIGHWAY 149,,,MENDENHALL,MS,39114,SIMPSON,6018472221,Immunization for pneumonia,Not Available
251318,NORTH SUNFLOWER MEDICAL CENTER CAH,840 NORTH OAK AVENUE/PO BOX 369,,,RULEVILLE,MS,38771,SUNFLOWER,6627562711,Immunization for pneumonia,Not Available
251319,HOLMES COUNTY HOSPITAL AND CLINICS,239 BOWLING GREEN ROAD,,,LEXINGTON,MS,39095,HOLMES,6628341321,Immunization for pneumonia,Not Available
251320,PATIENTS CHOICE MEDICAL CTR OF CLAIBORNE CO LLC,123 MCCOMB AVENUE,,,PORT GIBSON,MS,39150,CLAIBORNE,6014375141,Immunization for pneumonia,Not Available
251322,LAIRD HOSPITAL INC,25117 HIGHWAY 15,,,UNION,MS,39365,UNION,6017748214,Immunization for pneumonia,Not Available
251323,SCOTT REGIONAL HOSPITAL CAH,317 HIGHWAY 13 SOUTH,,,MORTON,MS,39117,SCOTT,6017326301,Immunization for pneumonia,Not Available
251324,WALTHALL COUNTY GENERAL HOSPITAL CAH,100 HOSPITAL DRIVE,,,TYLERTOWN,MS,39667,WALTHALL,6018762122,Immunization for pneumonia,73
251325,COVINGTON COUNTY HOSPITAL CAH,701 SOUTH HOLLY AVENUE,,,COLLINS,MS,39428,COVINGTON,6017656711,Immunization for pneumonia,50
251326,JEFFERSON DAVIS COMMUNITY HOSPITAL CAH,1102 ROSE STREET,,,PRENTISS,MS,39474,JEFFERSON DAVIS,6017924276,Immunization for pneumonia,44
251327,HARDY WILSON MEMORIAL HOSPITAL CAH,233 MAGNOLIA STREET,,,HAZLEHURST,MS,39083,COPIAH,6018944541,Immunization for pneumonia,Not Available
251330,FRANKLIN COUNTY MEMORIAL HOSPITAL,HWY 84 BOX 636,,,MEADVILLE,MS,39653,FRANKLIN,6013845801,Immunization for pneumonia,Not Available
251331,CALHOUN HEALTH SERVICES,140 BURKE-CALHOUN CITY ROAD,,,CALHOUN CITY,MS,38916,CALHOUN,6626286611,Immunization for pneumonia,79
251332,PIONEER HEALTH SERVICES OF NEWTON,9421 EAST SIDE DRIVE EXTENSION POB 299,,,NEWTON,MS,39345,NEWTON,6016832031,Immunization for pneumonia,Not Available
251333,PEARL RIVER COUNTY HOSPITAL,305 WEST MOODY STREET,,,POPLARVILLE,MS,39470,PEARL RIVER,6017954543,Immunization for pneumonia,Not Available
251334,PIONEER COMMUNITY HOSPITAL OF CHOCTAW- CAH,311 WEST CHERRY STREET,,,ACKERMAN,MS,39735,CHOCTAW,6622856235,Immunization for pneumonia,Not Available
251335,JOHN C STENNIS MEMORIAL HOSPITAL,14365 HIGHWAY 16 WEST,,,DE KALB,MS,39328,KEMPER,7694861100,Immunization for pneumonia,Not Available
260001,MERCY HOSPITAL JOPLIN,2817 ST JOHNS BLVD,,,JOPLIN,MO,64801,JASPER,4177812727,Immunization for pneumonia,Not Available
260004,COOPER COUNTY MEMORIAL HOSPITAL,17651 B HWY,,,BOONVILLE,MO,65233,COOPER,6608827461,Immunization for pneumonia,91
260005,SSM ST JOSEPH HEALTH CENTER,300 1ST CAPITOL DR,,,SAINT CHARLES,MO,63301,SAINT CHARLES,6369475000,Immunization for pneumonia,95
260006,HEARTLAND REGIONAL MEDICAL CENTER,5325 FARAON STREET,,,SAINT JOSEPH,MO,64506,BUCHANAN,8162716000,Immunization for pneumonia,91
260009,BOTHWELL REGIONAL HEALTH CENTER,601 E 14TH ST,,,SEDALIA,MO,65302,PETTIS,6608268833,Immunization for pneumonia,98
260011,ST MARYS HEALTH CENTER,100 ST MARYS MEDICAL PLAZA,,,JEFFERSON CITY,MO,65101,COLE,5737617000,Immunization for pneumonia,98
260015,TWIN RIVERS REGIONAL MEDICAL CENTER,1301 FIRST ST,,,KENNETT,MO,63857,DUNKLIN,5738884522,Immunization for pneumonia,98
260017,PHELPS COUNTY REGIONAL MEDICAL CENTER,1000 W 10TH ST,,,ROLLA,MO,65401,PHELPS,5734588899,Immunization for pneumonia,96
260020,MERCY HOSPITAL ST LOUIS,615 NEW BALLAS ROAD,,,SAINT LOUIS,MO,63141,SAINT LOUIS,3145696000,Immunization for pneumonia,81
260022,NORTHEAST REGIONAL MEDICAL CENTER,315 S OSTEOPATHY,,,KIRKSVILLE,MO,63501,ADAIR,6607851000,Immunization for pneumonia,100
260023,JEFFERSON REGIONAL MEDICAL CENTER,HWY 61 SOUTH,,,CRYSTAL CITY,MO,63019,JEFFERSON,6369331000,Immunization for pneumonia,88
260024,TEXAS COUNTY MEMORIAL HOSPITAL,1333 SAM HOUSTON BOULEVARD,,,HOUSTON,MO,65483,TEXAS,4179673311,Immunization for pneumonia,83
260025,HANNIBAL REGIONAL HOSPITAL,6000 HOSPITAL DR,,,HANNIBAL,MO,63401,MARION,5732481300,Immunization for pneumonia,81
260027,RESEARCH MEDICAL CENTER,2316 E MEYER BLVD,,,KANSAS CITY,MO,64132,JACKSON,8162764000,Immunization for pneumonia,96
260032,BARNES JEWISH HOSPITAL,ONE BARNES-JEWISH HOSPITAL PLAZA,,,SAINT LOUIS,MO,63110,SAINT LOUIS CITY,3147473000,Immunization for pneumonia,87
260034,BATES COUNTY MEMORIAL HOSPITAL,615 W NURSERY ST,,,BUTLER,MO,64730,BATES,6602007000,Immunization for pneumonia,95
260040,COX MEDICAL CENTER,3801 SOUTH NATIONAL AVENUE,,,SPRINGFIELD,MO,65807,GREENE,4172696000,Immunization for pneumonia,83
260047,CAPITAL REGION MEDICAL CENTER,1125 MADISON ST,,,JEFFERSON CITY,MO,65102,COLE,5736325000,Immunization for pneumonia,99
260048,TRUMAN MEDICAL CENTER HOSPITAL HILL,2301 HOLMES STREET,,,KANSAS CITY,MO,64108,JACKSON,8164041000,Immunization for pneumonia,88
260050,ST FRANCIS HOSPITAL,2016 SOUTH MAIN ST,,,MARYVILLE,MO,64468,NODAWAY,6605622600,Immunization for pneumonia,80
260052,MERCY HOSPITAL WASHINGTON,901 EAST 5TH STREET,,,WASHINGTON,MO,63090,FRANKLIN,6362398000,Immunization for pneumonia,97
260057,CAMERON REGIONAL MEDICAL CENTER,1600 E EVERGREEN,,,CAMERON,MO,64429,CLINTON,8166322101,Immunization for pneumonia,95
260059,MERCY HOSPITAL LEBANON,100 HOSPITAL DRIVE,,,LEBANON,MO,65536,LACLEDE,4175336100,Immunization for pneumonia,96
260061,NEVADA REGIONAL MEDICAL CENTER,800 S ASH ST,,,NEVADA,MO,64772,VERNON,4176673355,Immunization for pneumonia,83
